gene,logFC,p_value,adj_p_value
205736_at,1.3188719898340082,9.536917740854978e-09,4.351169902118581e-08
205744_at,1.344314929890296,4.948857641955067e-12,8.772903328216766e-11
205755_at,1.226337530308335,1.0852772766372308e-11,1.6022249227858573e-10
205763_s_at,1.2429198619411181,1.4083683667403569e-05,2.7232447341266375e-05
205791_x_at,1.0525259812832264,5.918525756930652e-08,2.1074226500748754e-07
205798_at,1.1028128544834868,2.181938833113097e-06,5.09218087748839e-06
205800_at,1.115972499231864,1.0006382224804006e-13,4.635596987844234e-12
205809_s_at,1.2087083221116774,2.468325294484269e-10,1.9949834072177356e-09
205841_at,1.0910473667122735,2.0986421356628907e-06,4.92097681879156e-06
205857_at,1.2606835801371146,1.6274478676412014e-08,6.843634805557444e-08
205881_at,1.2109889563884586,4.333723487756036e-12,7.863873003067406e-11
205912_at,1.009874990293742,6.9410784720531235e-06,1.4382374148480543e-05
205965_at,1.212915201507517,3.136581303078456e-10,2.433580820908678e-09
205966_at,1.5344800886237788,1.1256443088876584e-09,7.0835165588657695e-09
205969_at,1.1267840930321942,5.176943093160428e-06,1.1031636506157963e-05
205976_at,1.0855852707349154,3.052164551315613e-09,1.641201319907476e-08
205987_at,1.1552306606474172,3.850322458144208e-09,2.00374128993112e-08
206007_at,1.0130836120021565,1.0435059279368115e-06,2.620288775322963e-06
206009_at,1.0869291198055135,1.8013157407900308e-05,3.405337969968971e-05
206012_at,1.0392603857958207,9.811081533499468e-10,6.3497046125753315e-09
206021_at,1.113114288021201,1.0136385133191766e-05,2.0257315688153552e-05
206025_s_at,1.5469021972071832,6.08075972243966e-11,6.376356183299903e-10
206028_s_at,1.2242002565742105,9.566044300500537e-14,4.478154730001124e-12
206029_at,1.0904728004039521,1.306709014504162e-08,5.678119533969626e-08
206036_s_at,1.0235428871202892,1.240867061670085e-08,5.430133687194522e-08
206067_s_at,1.8491727269315836,1.779905240227453e-09,1.0440018022634466e-08
206068_s_at,1.113388690429364,5.014247889709195e-05,8.682297437748853e-05
206075_s_at,1.078360713776764,1.5764037942998802e-08,6.662937357432518e-08
206113_s_at,1.2696890363519753,6.463776891626982e-08,2.2775512409254276e-07
206148_at,1.1005853260387513,1.2804183907882778e-12,3.058045337827995e-11
206171_at,1.1360108850625519,1.7276087903568843e-13,6.8989796909538446e-12
206183_s_at,1.1116857276227012,2.347816386521465e-05,4.3369304933149136e-05
206185_at,1.043490100353984,2.7165409838103155e-13,9.587836691459847e-12
206211_at,1.0521826245862513,3.297734250786566e-05,5.9108278885357994e-05
206219_s_at,1.0627991509953123,2.4331714600832317e-07,7.224298420391026e-07
206227_at,1.0962622518625977,8.121496064373505e-12,1.2807593545819873e-10
206241_at,1.137277397670001,0.00012747789620166233,0.00020478624187597445
206243_at,1.3492645775657612,0.000359506059276302,0.0005330986570076421
206258_at,1.3190293758878457,2.0324419659484314e-14,1.4704189716632757e-12
206266_at,1.1409395797508823,7.603037341546014e-10,5.141683796105305e-09
206278_at,1.0957093486387963,2.1118600019857533e-08,8.57950345018205e-08
206304_at,1.1602633788680823,1.3580914793934054e-12,3.1922312695488665e-11
206349_at,1.019071831709267,9.569237606393928e-08,3.1973507509862937e-07
206354_at,1.0499884134738862,7.849722806038781e-12,1.2467239721094951e-10
206370_at,1.0923689513060415,8.858253052540116e-10,5.848546748733374e-09
206372_at,1.0467286692881537,2.5195816679688772e-05,4.619371261095153e-05
206415_at,1.1635753260204105,1.791591252181734e-06,4.2651739179877755e-06
206433_s_at,1.212579914628404,1.9440912986482594e-16,6.563664607239268e-14
206446_s_at,1.28225855016969,3.66583197795659e-10,2.7615190657473528e-09
206459_s_at,1.022576533537075,2.2043088323839085e-10,1.8266498219416377e-09
206463_s_at,1.0746728742029026,9.92201982026123e-07,2.506432010598356e-06
206467_x_at,1.0216182198884285,2.007850716732047e-07,6.120511288774308e-07
206472_s_at,1.0788599031808825,4.288630368025816e-13,1.3328249719765586e-11
206479_at,1.285656042298771,5.3712544760068855e-08,1.9354408714240204e-07
206486_at,1.0503509090279293,2.7033970530080785e-10,2.1599066522832203e-09
206495_s_at,1.252023745753828,1.610324633946377e-08,6.784432561585767e-08
206497_at,1.206969047210845,2.2952432508356724e-08,9.234380893344684e-08
206502_s_at,1.112654243512976,1.2917206157173162e-06,3.1713762097872365e-06
206518_s_at,1.1394073765486201,1.326965195266539e-07,4.2606290268190613e-07
206522_at,1.0289576951792627,3.870534589816771e-06,8.498090675424879e-06
206524_at,1.2250148708256683,2.571477908982338e-11,3.213698387316514e-10
206526_at,1.0210630546275645,2.066741623972856e-08,8.420772281401929e-08
206537_at,1.2106138683408885,4.8240255162975914e-08,1.7624817278186463e-07
206543_at,1.0951371826026994,1.2926865576429808e-05,2.5187945578837477e-05
206552_s_at,1.0743877408458307,1.3808071103314087e-10,1.2455656551171375e-09
206569_at,1.128268013835588,8.465349352620396e-11,8.354002640586372e-10
206570_s_at,1.4040710601819457,2.260675336529646e-09,1.2711236064569798e-08
206609_at,1.1306818514905395,4.008263658239209e-06,8.761739979432538e-06
206610_s_at,1.0802874724290152,5.13304818403761e-11,5.587675265506109e-10
206623_at,1.061882966875622,5.641267376929441e-07,1.5194531724902544e-06
206637_at,1.217295403963229,3.628657030872431e-08,1.3726990339665465e-07
206645_s_at,1.6229490669580837,5.2894841906276244e-11,5.724408752780736e-10
206648_at,1.0890706862970951,5.770155686485592e-09,2.822752561184598e-08
206658_at,1.014640611626895,1.0726396083000451e-06,2.685878007837949e-06
206664_at,1.0491357842013471,7.810963082747121e-09,3.665789603472075e-08
206671_at,1.1032250836402717,7.925235155605431e-13,2.140581999664919e-11
206677_at,1.0130161804988962,5.7978092735883894e-11,6.140331941224814e-10
206703_at,1.4171080929498192,1.8630765195484588e-10,1.5900013054422945e-09
206706_at,1.0283779565285185,1.9176804081243477e-08,7.900905171333441e-08
206723_s_at,1.0486721245021622,7.033602227676852e-06,1.4555141014053055e-05
206743_s_at,1.1329858774332564,1.1415023787245238e-09,7.1702396203926145e-09
206755_at,1.020649670236823,3.803387986765255e-12,7.094369875548942e-11
206782_s_at,1.4017023560865534,2.557060760637849e-09,1.4121185856082573e-08
206808_at,1.1250848600391992,6.568628281586906e-14,3.443970447025907e-12
206811_at,1.2318541382692612,3.347788517834932e-08,1.2800063751358235e-07
206845_s_at,1.0157706317058377,1.1334099860158677e-09,7.124337015061094e-09
206851_at,1.2113452023156341,4.757103375376382e-11,5.26589838616552e-10
206852_at,1.1367983055351116,2.7083699681632475e-05,4.938270845313939e-05
206926_s_at,1.0751500401275713,3.166990240268401e-10,2.4482871362125684e-09
206928_at,1.0075219371456026,6.451749045533225e-09,3.105060993123474e-08
206935_at,1.2792786759309598,1.4897110433482251e-07,4.712554113987578e-07
206941_x_at,1.3737712860633433,8.070785795695695e-08,2.7574566066465373e-07
206956_at,1.2923984112870759,8.978717691781881e-10,5.910569167680227e-09
206983_at,1.081876188188005,4.3200626040917555e-06,9.363287132280575e-06
206999_at,1.1157014398289897,4.4094390934699517e-07,1.2202624356655604e-06
207053_at,1.1373310136380557,8.958392460404688e-13,2.342956093840348e-11
207055_at,1.0163288333703564,2.328752612774245e-14,1.626695751424718e-12
207058_s_at,1.0253408821937153,2.8936728891129774e-10,2.2765940693914883e-09
207110_at,1.3604115808883899,4.9088453577434055e-09,2.466376575120548e-08
207119_at,1.0713190502420966,1.2636129275085952e-05,2.46689038581339e-05
207136_at,1.0024389183098865,2.864752985764298e-07,8.342301461289316e-07
207142_at,1.1116277759549886,2.7090117102345548e-05,4.939036813873064e-05
207149_at,1.0104510023135278,1.9165282658061684e-05,3.6026657117394004e-05
207155_at,1.1783056950821553,4.504980267684607e-06,9.730006329826122e-06
207156_at,1.2428197546110695,7.49392304708805e-05,0.00012557308411660626
207170_s_at,1.07970905853327,1.8908508049351692e-05,3.559201595402127e-05
207175_at,1.0392880395626545,0.0009008627873727037,0.0012504002423711197
207191_s_at,1.137792063368403,1.238530915323619e-09,7.691801668382442e-09
207193_at,1.0167539841345095,1.4443269215808585e-05,2.7845593349702605e-05
207195_at,1.123620985903755,3.4916660714105656e-06,7.741770653655883e-06
207201_s_at,1.0410186146842975,3.987159615184661e-06,8.720639743341165e-06
207211_at,1.0440016282226647,1.0557257768852343e-09,6.7251965369736065e-09
207229_at,1.1951623889064074,6.743255474499377e-15,6.678220521700872e-13
207266_x_at,1.4793067983267045,1.4279631635402434e-11,1.9999562019589722e-10
207274_at,1.1249358674243215,4.813127591315468e-09,2.4264914506172528e-08
207276_at,1.4074659925681958,2.9056927854667244e-11,3.5383818359912524e-10
207331_at,1.0835396325990074,4.7573231919442247e-07,1.3055102547548418e-06
207341_at,1.0172775598288206,5.578797813216059e-07,1.5042636939967744e-06
207345_at,1.0329353094790896,8.827841318312389e-08,2.981821859875018e-07
207367_at,1.0429578147635734,1.967328523942359e-14,1.4326518128444006e-12
207381_at,1.0574651429981374,2.771637262716754e-09,1.5115123133900496e-08
207397_s_at,1.1753854981803293,1.5400875676695207e-06,3.71525076002814e-06
207406_at,1.217121460699592,4.22048991416956e-07,1.174097088107869e-06
207430_s_at,1.1587204442910064,2.2279388179145553e-05,4.1350292086948224e-05
207457_s_at,1.4050273644598592,9.086474088109497e-10,5.972681478033743e-09
207470_at,1.3151466961348799,7.914770715107812e-08,2.712470560515955e-07
207479_at,1.2764397604117423,3.994626977561058e-09,2.0652499522272173e-08
207518_at,1.3343267227966518,8.061071144948258e-08,2.7558276821552935e-07
207544_s_at,1.0024423631982184,1.3650879906637692e-07,4.366603947697802e-07
207549_x_at,1.001663253883656,2.2347577445671383e-10,1.848444945144378e-09
207558_s_at,1.2367402878767724,6.017591923902353e-08,2.1358006285811748e-07
207573_x_at,1.131402484629806,9.712651774344497e-07,2.4602366657692216e-06
207574_s_at,1.0093414830495568,0.00043279155919395955,0.0006330506966994225
207591_s_at,1.112962371636919,1.8360637084043131e-06,4.3607980829645396e-06
207595_s_at,1.1977062387947095,5.984434648833875e-09,2.9135057303903263e-08
207603_at,1.1186776879383098,5.314602935315369e-13,1.5769014275317225e-11
207609_s_at,1.416268878482951,9.462481436144382e-09,4.320747414786993e-08
207645_s_at,1.1466740352167442,5.54913244394394e-08,1.991485235116811e-07
207654_x_at,1.1365105540649765,1.147811277217162e-06,2.851993609526095e-06
207664_at,1.456102878397866,2.744638751504588e-09,1.5004608758532075e-08
207684_at,1.0630899131964533,2.3873275046405107e-07,7.105224894604581e-07
207703_at,1.0608106737722487,8.015654038683133e-11,7.988050936671568e-10
207712_at,1.3436853677788116,2.337748359071827e-10,1.914444935141401e-09
207737_at,1.0515377308601002,4.243191714158507e-06,9.225391839847206e-06
207739_s_at,1.0948887021374727,2.62794861940225e-10,2.104909384836101e-09
207748_at,1.1205679182429016,8.40407915697279e-09,3.9054868791412865e-08
207769_s_at,1.231371116588007,7.954799307130727e-11,7.941612587849192e-10
207775_at,1.0176573261173,8.257550766702506e-08,2.8122115808410814e-07
207781_s_at,1.8265431867066422,2.213224095413049e-09,1.248222539055656e-08
207786_at,1.2935800968858002,2.2631070446047343e-07,6.791759498306706e-07
207793_s_at,1.3061849079603691,2.4195567191266725e-07,7.192500316475405e-07
207802_at,1.2350209158414298,0.000187717473111355,0.0002926133930283542
207815_at,1.0641360857690998,1.089332776100212e-10,1.026802125627793e-09
207841_at,1.0362386439902007,1.457448137905337e-06,3.5361843267579075e-06
207845_s_at,1.2541896517004307,1.3273380316251857e-07,4.261212124867312e-07
207855_s_at,1.0112536752717816,1.6963823483380478e-05,3.2239222062274386e-05
207872_s_at,1.086511704411734,5.778341831795708e-17,2.861306467508973e-14
207891_s_at,1.0291800101371935,0.00015108493879794954,0.0002395152028482292
207904_s_at,1.5384193641097346,3.3019866920446296e-08,1.2646643083332842e-07
207918_s_at,1.1079346464057496,1.698685043086443e-08,7.094995091864144e-08
207928_s_at,1.3089131289011045,1.4354481175496068e-05,2.771037893386285e-05
207930_at,1.3904940821261906,8.87722311880438e-12,1.3689353823966642e-10
207957_s_at,1.164576236337095,2.2112154255090473e-08,8.937513754148032e-08
207958_at,1.1266703030278222,1.3733876664605674e-11,1.9356861082695019e-10
207977_s_at,1.497032867527639,3.0873275401861702e-06,6.934272712223408e-06
207980_s_at,1.1126789898718394,0.0005711133994909506,0.0008203762045868185
207999_s_at,1.0544078204771647,1.7225731708711077e-15,2.7222764515263043e-13
208002_s_at,1.2519951900498718,1.852102231518682e-08,7.66395432217842e-08
208004_at,1.2136056909864905,6.432449802385449e-09,3.09777996426529e-08
208017_s_at,1.0040106568079574,6.0079158688421864e-15,6.057664674452962e-13
208020_s_at,1.1338436037342827,2.23531703274082e-07,6.721032173871771e-07
208046_at,1.027149871031554,8.319301197002852e-13,2.2148027308579993e-11
208047_s_at,1.464705115829191,8.940074552322787e-06,1.8088775197440175e-05
208065_at,1.0689789010081467,1.5422865230987e-07,4.852692826067259e-07
208079_s_at,1.0316442668657366,4.306428707618816e-05,7.541665426899565e-05
208101_s_at,1.4577618439093527,2.514807351425118e-11,3.1581390341180024e-10
208136_s_at,1.1889841779725252,1.385706788911567e-09,8.450384339714408e-09
208146_s_at,1.2117559274404783,1.9054177300108105e-11,2.5123327383331885e-10
208164_s_at,1.1660373432096343,6.544163111377952e-14,3.4392355332744077e-12
208176_at,1.0513939674882984,7.408096821619199e-10,5.022045070767893e-09
208179_x_at,1.1563642611660416,4.1640017647655217e-07,1.1595407563642855e-06
208180_s_at,1.0391605692662669,1.8421822058760793e-10,1.5751859590766185e-09
208192_at,1.0037685423099827,2.5163096745316855e-07,7.441397276388793e-07
208214_at,1.0796529861927162,6.58396572232599e-10,4.543527661523383e-09
208231_at,1.0872945254580806,6.07955115185789e-06,1.277061070106046e-05
208233_at,1.1294591953063264,5.642360700664346e-08,2.0187656309072512e-07
208245_at,1.0273288645424135,4.515877516173159e-10,3.2788301952716354e-09
208253_at,1.2862694173579161,1.7477076730926563e-06,4.169164980143845e-06
208270_s_at,1.0803026478623519,1.437560459084678e-06,3.493256238798678e-06
208274_at,1.0136471015857733,3.2838150443655995e-15,4.1056571892254974e-13
208283_at,1.0237227981659247,1.970798218910048e-05,3.692843652200858e-05
208294_x_at,1.112494808760764,3.5408610961010696e-11,4.1439604939296293e-10
208308_s_at,1.19462253142167,1.7658284795540766e-13,6.997763264886487e-12
208319_s_at,1.0501324466696786,0.00018360014751439744,0.0002866364525371904
208336_s_at,1.0570098900145002,1.1329152797889585e-05,2.2370182702292742e-05
208348_s_at,1.063518367745548,1.8064617108821427e-06,4.295985731439358e-06
208350_at,1.049025416560247,5.299253775989021e-07,1.4370606290661234e-06
208369_s_at,1.015169006213691,1.7271276653220949e-09,1.017329784995301e-08
208375_at,1.0393474785872083,2.9131114977158316e-06,6.582119600851944e-06
208426_x_at,1.0353031379307556,1.9997323959008527e-09,1.1496397569106991e-08
208430_s_at,1.1704422274082003,1.1123672766976955e-11,1.6350184714152206e-10
208453_s_at,1.0242925240627248,1.28949998966114e-07,4.155304160465536e-07
208454_s_at,1.0660351805616841,9.947717727981897e-08,3.3049797842943287e-07
208478_s_at,1.165297289940149,2.708556218932819e-07,7.95187855421344e-07
208524_at,1.0717503324597395,9.735010017971171e-09,4.4234345071462395e-08
208561_at,1.7707587152087134,2.846525207161096e-07,8.293556641104955e-07
208606_s_at,1.2259614370126863,1.6986299272802688e-06,4.0642725941787e-06
208607_s_at,1.6223136590006435,0.00014502344430255694,0.00023059493430811163
208627_s_at,1.291829354948332,2.445901402661822e-08,9.751374589176978e-08
208628_s_at,1.2571502445454836,5.472107576340541e-05,9.404208940582777e-05
208649_s_at,1.20627849152425,2.006301755107125e-08,8.209038194831447e-08
208653_s_at,1.1962346816632001,1.0027813664156836e-07,3.3281169478463926e-07
208671_at,1.2147740655967052,0.0008180707373829627,0.001143677159238632
208678_at,1.0472314871553667,3.4581728387886628e-06,7.675145952861332e-06
208682_s_at,1.0150294883015212,0.003075344661859083,0.003937706435683845
208687_x_at,1.1721631655378868,9.913999937311597e-05,0.00016235295113038462
208698_s_at,1.1419090716837,7.146758459229276e-07,1.874223686005797e-06
208699_x_at,1.1339377545512344,3.911991948671241e-06,8.574767551123493e-06
208739_x_at,1.3671397152586025,7.176820024113208e-06,1.4833603617226102e-05
208747_s_at,1.2149145538843715,2.11853993696029e-05,3.9474392018802696e-05
208750_s_at,1.0867974197061985,1.0192920709493376e-09,6.532322466771381e-09
208774_at,1.022661889782639,0.0013371684433114341,0.001805497450300472
208785_s_at,1.032056316043688,5.3250237402788725e-12,9.255140211548818e-11
208791_at,1.2417629637936507,0.00012173172257956394,0.0001962868329021638
208793_x_at,1.0296288614074314,5.68083445821362e-09,2.785171270239254e-08
208802_at,1.1677009777721992,2.3685372608244145e-08,9.485642664081672e-08
208811_s_at,1.0504171309417814,2.7957433969517982e-11,3.4323719071226955e-10
208867_s_at,1.0634864681552632,1.1315763470497415e-05,2.2345724690986697e-05
208869_s_at,1.0055768381713275,1.5696332348233963e-12,3.543681597930065e-11
208894_at,1.5787715719746984,1.225848090301909e-07,3.974908759632922e-07
208926_at,1.4480466238288638,1.1719737184627203e-09,7.339823037803483e-09
208936_x_at,1.037158734924926,9.810706213836799e-10,6.3497046125753315e-09
208958_at,1.0478414707675618,2.4553417943585294e-06,5.648604295239635e-06
208977_x_at,1.0077516209908524,3.1271060304169386e-05,5.628992945777578e-05
208980_s_at,1.009310452823721,0.00019436701392220915,0.0003021964953410959
208998_at,1.1134799317961157,4.62813698422316e-06,9.96894890473124e-06
209003_at,1.048991921411595,7.32799040843929e-14,3.7074142764980914e-12
209009_at,1.1105879739581574,3.2652179156062953e-07,9.360459386781819e-07
209031_at,1.3378375690839075,4.3142531091994705e-07,1.197655047054749e-06
209035_at,1.201712318436778,4.949151894581701e-05,8.577580436102048e-05
209036_s_at,1.2642893587578659,8.168192121430647e-07,2.1115060909726114e-06
209059_s_at,1.142019486427671,0.00011808561085507168,0.00019096463217095307
209078_s_at,1.4410284859044822,1.1463546373690673e-12,2.822565788341981e-11
209081_s_at,1.0043691325019264,1.5762734006321526e-05,3.014685450715497e-05
209082_s_at,1.4151516812803484,4.7153569324498506e-08,1.7275945170302534e-07
209105_at,1.2316866269588251,1.6978327397327546e-15,2.7179568607655096e-13
209114_at,1.3550567951015946,9.943206185033233e-07,2.511214591647915e-06
209116_x_at,1.7295122701607184,0.0015659113193367876,0.002092294892893304
209126_x_at,1.0516493135968767,3.2752166284395973e-09,1.7434699505857513e-08
209129_at,1.1632278116885058,5.6951310314147326e-09,2.790952381196712e-08
209138_x_at,1.2233637675924562,0.00011308852537338736,0.00018345599962836274
209140_x_at,1.1658685762781555,9.4501870395705e-06,1.9029325664445098e-05
209149_s_at,1.1278052822554443,1.0766216649962241e-15,1.9991967134259054e-13
209156_s_at,1.5038336937175512,4.119769498167503e-07,1.1496659201961987e-06
209157_at,1.2705698615356784,3.913794087595555e-06,8.577857150968009e-06
209160_at,1.075882352276242,0.021795236338991584,0.025136548384749727
209166_s_at,1.007978516678473,1.339811412470121e-08,5.799342988358917e-08
209182_s_at,1.0281653631009977,1.2625768696518305e-08,5.5099883248044926e-08
209189_at,1.1956534994152488,0.0170865786707288,0.019930913077519232
209197_at,1.0171511857296682,0.00018344132471933324,0.0002864277695541955
209226_s_at,1.4170382895807379,7.000760738682079e-06,1.4492563316615828e-05
209235_at,1.0212387150343378,7.794586007204749e-06,1.596972784098413e-05
209243_s_at,1.0094983998909273,0.00045913379797772776,0.0006688597293630824
209246_at,1.0866451830842667,5.188260632409578e-07,1.4105662722301443e-06
209249_s_at,1.1070387518967095,2.273155736131465e-07,6.818243272071266e-07
209275_s_at,1.1708333523978567,2.68764990134145e-09,1.4736442606198702e-08
209292_at,1.0137947064683335,3.7229005125175027e-10,2.79788843576484e-09
209304_x_at,1.1904962986477798,1.9325512118578537e-10,1.6367555550675999e-09
209311_at,1.1241691480313332,1.7997856006614896e-05,3.4027339673799394e-05
209312_x_at,1.0712046176291725,9.617055857387069e-11,9.288983774172348e-10
209329_x_at,1.0802956740206922,2.1398024263264e-06,5.007479254970717e-06
209344_at,1.0189821700751924,8.891213447144141e-07,2.2754440018687595e-06
209374_s_at,1.0112053349867844,0.000784711167271977,0.0011004228408005956
209397_at,1.254908124054344,1.2690851679715349e-07,4.1013814065133733e-07
209400_at,1.0733712101852841,7.732312817321956e-07,2.013075435312363e-06
209418_s_at,1.1045935261291113,4.555336374271604e-15,5.075328021394707e-13
209458_x_at,1.6487401621122046,0.00013287820396930012,0.0002128324481776822
209476_at,1.0062511455247627,1.7043508794631772e-16,5.84277702262738e-14
209477_at,1.2530028888997027,8.449962454485599e-09,3.925172261273767e-08
209496_at,1.1328199037322886,0.00283768227320866,0.0036522886902274924
209503_s_at,1.1497711742293415,5.621158333152775e-06,1.1886152129212686e-05
209535_s_at,1.0362474927782337,2.22921195311368e-14,1.5870137364610905e-12
209540_at,1.0936446894345089,0.0009302518095543659,0.0012879031421124533
209555_s_at,1.0884373945368786,0.00972874233783237,0.011666428022490512
209576_at,1.205951282457569,0.0001999666761219377,0.0003101668831981858
209581_at,1.2486660474852034,0.00015558279506586073,0.0002461028907824643
209587_at,1.0691910552586554,0.00017916143514271475,0.00028019751960170643
209589_s_at,1.3118686055337037,9.093596574270186e-11,8.871830668321478e-10
209597_s_at,1.0095280852093396,3.8294449714419125e-14,2.263435604738465e-12
209612_s_at,1.1104573659462602,0.0010656266910297814,0.0014624228340344042
209615_s_at,1.2068064504366118,1.612670046271514e-08,6.790462328244169e-08
209622_at,1.1717535605998837,1.0490585450804698e-11,1.5667675308329833e-10
209631_s_at,1.0490458856525198,3.8346343217524685e-10,2.8635106096384135e-09
209643_s_at,1.3596303969490506,5.0772054916954105e-12,8.948742124557158e-11
209657_s_at,1.0190197401255912,3.960395985769151e-06,8.666356059205931e-06
209690_s_at,1.177365032367387,2.1445270825540866e-05,3.9915216321878304e-05
209693_at,1.0947768986130928,9.246023102277649e-07,2.3562343639987745e-06
209722_s_at,1.08005584065475,2.2286931739292807e-07,6.703829642908499e-07
209725_at,1.0360038410669699,8.926961512971909e-13,2.3374792408173097e-11
209732_at,1.0013225029608321,1.0640547170380703e-09,6.764773010802317e-09
209744_x_at,1.013406550860342,5.149765734155459e-10,3.677956085070067e-09
209754_s_at,1.0829097894778315,6.642537737209859e-16,1.5103639632474213e-13
209776_s_at,1.1068721566743127,1.0886238533873911e-10,1.0265681474833362e-09
209832_s_at,1.2243143380790515,6.4319962514593354e-06,1.3435821822663608e-05
209838_at,1.0449368303424311,1.2717013050884504e-11,1.8199948735572213e-10
209844_at,1.0030503109150795,9.206490167941047e-11,8.950594740810063e-10
209861_s_at,1.1283745477027125,1.7364977549809771e-12,3.806150578405938e-11
209865_at,1.1704132111751706,0.0001430844884573135,0.00022770687446752727
209867_s_at,1.2150454157254327,9.757840892083252e-09,4.4301949592153853e-08
209909_s_at,1.0647550740850784,4.7769166053300196e-05,8.304910097259018e-05
209923_s_at,1.0589679781291927,1.4423768590087436e-09,8.743330671733361e-09
209939_x_at,1.0640893709582944,2.4773309484388177e-10,2.000810638784421e-09
209947_at,1.0134289894757913,3.334368506827638e-11,3.9521134807255455e-10
209955_s_at,1.045023182559702,1.185549582401878e-06,2.9326822096648587e-06
209986_at,1.048827301236626,1.1077524267254334e-05,2.194137539975363e-05
210008_s_at,1.1005604913530904,3.3574136567058856e-07,9.591442116971441e-07
210010_s_at,1.1580076627049873,4.580548576566406e-07,1.262441112326892e-06
210012_s_at,1.2034307810277305,4.833337136373692e-10,3.4753549987032905e-09
210062_s_at,1.2095576973995357,2.2495879311340867e-10,1.8565765877578094e-09
210063_at,1.2856129818611661,1.4005292815862197e-08,6.034028225364604e-08
210066_s_at,1.0063965915799526,4.527759897645644e-10,3.2863867687048173e-09
210072_at,1.1126786809024392,7.927136997542384e-10,5.31569045188796e-09
210077_s_at,1.2561132009567082,4.033275024209803e-10,2.9798895014743717e-09
210092_at,1.150880277627671,1.7726997781188579e-07,5.487783989416853e-07
210121_at,1.007430753529591,5.40774410177642e-07,1.4629205028515716e-06
210125_s_at,1.199598573549988,9.264774016786529e-10,6.061273030418504e-09
210145_at,1.3494180211241762,3.4347465808031307e-06,7.627711586609145e-06
210146_x_at,1.1778973944748836,1.0955541588437587e-05,2.1728734598589656e-05
210154_at,1.2420171287627886,1.9783732199682496e-08,8.112072116747583e-08
210156_s_at,1.0230641339164936,2.1602371345728906e-06,5.0489368648717984e-06
210163_at,1.055142208535476,0.0007772097405677353,0.0010907270845869031
210180_s_at,1.122938501193052,9.968741215465012e-07,2.5165227201111004e-06
210181_s_at,1.2495835051248134,1.3151078862680858e-07,4.2274306159422614e-07
210196_s_at,1.1305347163156938,1.1686458127267608e-07,3.811054389724925e-07
210240_s_at,1.0247823770036133,2.6724534469837815e-07,7.855201181788629e-07
210260_s_at,1.0560337499210046,3.24332441648746e-11,3.8647592498711267e-10
210272_at,1.0090175573237676,3.550447585214814e-14,2.1440277382477422e-12
210276_s_at,1.2366926148701083,1.2373258166722903e-09,7.68645976384406e-09
210286_s_at,1.100938095122837,5.4790144580549324e-08,1.9694931306474923e-07
210299_s_at,1.4623904930242961,1.6243485853628796e-05,3.098917767777487e-05
210338_s_at,1.1920952561517435,5.5582260694868856e-08,1.9944275604891508e-07
210343_s_at,1.1100242242481748,5.647083639424961e-09,2.7728947716462407e-08
210374_x_at,1.4893326079980307,1.410047417903114e-09,8.575351149873115e-09
210377_at,1.5027752039186746,4.030473072746097e-12,7.42797519434628e-11
210384_at,1.0422339359360429,2.9999647296101948e-05,5.4180753825501674e-05
210386_s_at,1.2714246778241929,2.2224585735620823e-08,8.979699799580033e-08
210422_x_at,1.1410275925408655,1.284773295676333e-10,1.1742004080074415e-09
210423_s_at,1.4076109367925929,1.804327650781716e-12,3.914881503638654e-11
210429_at,1.0906112857894197,1.2079538552564144e-11,1.7365700488179795e-10
210438_x_at,1.2442337847345772,2.7687257331830996e-06,6.284558980596823e-06
210455_at,1.2487088188001527,3.823482216683957e-08,1.4357710521464207e-07
210456_at,1.1131717605803164,5.336041743600885e-09,2.6428765986365532e-08
210460_s_at,1.3356870995329544,5.5492633011951896e-06,1.1751970551276603e-05
210493_s_at,1.1019672979349853,4.7620012982575493e-07,1.3064722350292166e-06
210502_s_at,1.174815981212049,5.263643011445345e-09,2.6169066761275463e-08
210511_s_at,1.2848384307855314,9.705947862754023e-06,1.948622724801765e-05
210514_x_at,1.4319263220843883,2.3301554348919374e-10,1.910250168167044e-09
210518_at,1.1260283172446162,1.7188305040230932e-11,2.3212545527967628e-10
210525_x_at,1.2814850412072625,4.102678342175702e-10,3.0201513544334715e-09
210527_x_at,1.5729960213923846,2.8739745362169615e-08,1.120181469136305e-07
210534_s_at,1.1606854041921846,5.997361570145825e-13,1.728838394146952e-11
210548_at,1.1361619480544665,2.2613463438816603e-11,2.8942895221547984e-10
210559_s_at,1.0409392566839895,1.494137871737539e-06,3.6165407555863113e-06
210560_at,1.0610734923529712,3.338088163889803e-05,5.974987433203991e-05
210563_x_at,1.0370110976942435,8.834590402555588e-08,2.983197119868862e-07
210593_at,1.031126192671814,1.3274922987845553e-11,1.8868106067710715e-10
210596_at,1.081460049653879,1.6843204281571904e-06,4.031766258526874e-06
210599_at,1.3093058381921585,5.467644686630653e-09,2.7007410869510617e-08
210600_s_at,1.2479955282788264,8.035893643679392e-07,2.082621749966363e-06
210620_s_at,1.034154224467187,2.492687171647284e-07,7.380354537047093e-07
210636_at,1.0328870592694912,2.932639660708216e-10,2.3026078068908094e-09
210650_s_at,1.0553298788480951,8.140358301124934e-17,3.568778138229625e-14
210663_s_at,1.0806009101838452,7.249400271991867e-07,1.8991110540888167e-06
